Average electricity cost assumption: 0.1 USD/kWh,,,,,,
Date and Time,"power MIN, GW","power GUESS, GW","power MAX, GW","annualised consumption MIN, TWh","annualised consumption GUESS, TWh","annualised consumption MAX, TWh"
2019-12-08T00:00:00,0.25,0.5471,0.9205,2.1914,4.7962,8.0693
2019-12-09T00:00:00,0.2493,0.5433,0.9158,2.1852,4.7629,8.0278
2019-12-10T00:00:00,0.2494,0.5402,0.9082,2.1865,4.735,7.9614
2019-12-11T00:00:00,0.249,0.5369,0.9004,2.1826,4.7064,7.8927
2019-12-12T00:00:00,0.2495,0.5356,0.8958,2.1867,4.6949,7.8525
2019-12-13T00:00:00,0.2504,0.5358,0.893,2.195,4.6972,7.8277
2019-12-14T00:00:00,0.2508,0.5372,0.8942,2.1982,4.7087,7.8388
2019-12-15T00:00:00,0.2518,0.5375,0.8877,2.2068,4.7117,7.7819
2019-12-16T00:00:00,0.2521,0.5366,0.8792,2.2103,4.7037,7.7067
2019-12-17T00:00:00,0.2495,0.5283,0.8579,2.1874,4.6313,7.5207
2019-12-18T00:00:00,0.2467,0.5198,0.8367,2.1629,4.5566,7.3342
2019-12-19T00:00:00,0.2435,0.5103,0.8137,2.1343,4.4732,7.1332
2019-12-20T00:00:00,0.2391,0.498,0.7873,2.0962,4.3655,6.9015
2019-12-21T00:00:00,0.235,0.4861,0.7613,2.06,4.2612,6.6737
2019-12-22T00:00:00,0.2309,0.4755,0.7399,2.0241,4.1679,6.4863
2019-12-23T00:00:00,0.2273,0.4648,0.7194,1.9924,4.0747,6.3066
2019-12-24T00:00:00,0.2254,0.458,0.7102,1.9762,4.0148,6.2259
2019-12-25T00:00:00,0.2243,0.4526,0.7032,1.9658,3.9677,6.1646
2019-12-26T00:00:00,0.2228,0.4456,0.6868,1.9531,3.9065,6.0209
2019-12-27T00:00:00,0.2226,0.4411,0.6742,1.9511,3.8669,5.9102
2019-12-28T00:00:00,0.2222,0.4363,0.6609,1.948,3.8243,5.7937
2019-12-29T00:00:00,0.2226,0.4328,0.6498,1.9511,3.7942,5.6964
2019-12-30T00:00:00,0.2225,0.4306,0.6469,1.9504,3.7745,5.6707
2019-12-31T00:00:00,0.2218,0.4293,0.6449,1.9446,3.7632,5.653
2020-01-01T00:00:00,0.2212,0.428,0.6428,1.9386,3.7516,5.6348
2020-01-02T00:00:00,0.2216,0.4313,0.6549,1.9428,3.7805,5.7405
2020-01-03T00:00:00,0.2227,0.4375,0.67,1.9518,3.8351,5.8734
2020-01-04T00:00:00,0.2247,0.4459,0.6887,1.9699,3.9091,6.0374
2020-01-05T00:00:00,0.2256,0.452,0.7037,1.9776,3.9619,6.169
2020-01-06T00:00:00,0.2271,0.4581,0.7118,1.9906,4.0158,6.2395
2020-01-07T00:00:00,0.23,0.4692,0.7324,2.0163,4.1126,6.4202
2020-01-08T00:00:00,0.233,0.4811,0.7568,2.0423,4.2172,6.634
2020-01-09T00:00:00,0.2343,0.4885,0.7739,2.0541,4.2818,6.7842
2020-01-10T00:00:00,0.236,0.4968,0.7973,2.069,4.3553,6.9891
2020-01-11T00:00:00,0.2361,0.5029,0.8173,2.0698,4.4085,7.1641
2020-01-12T00:00:00,0.2368,0.5101,0.8388,2.0757,4.4716,7.353
2020-01-13T00:00:00,0.2374,0.5199,0.8679,2.0806,4.5577,7.6083
2020-01-14T00:00:00,0.2368,0.528,0.8897,2.0754,4.6285,7.7995
2020-01-15T00:00:00,0.2376,0.5408,0.915,2.0828,4.7404,8.0208
2020-01-16T00:00:00,0.2387,0.5565,0.9463,2.0928,4.8779,8.2953
2020-01-17T00:00:00,0.2388,0.5678,0.9678,2.0932,4.9776,8.4836
2020-01-18T00:00:00,0.2384,0.5787,0.9911,2.0895,5.0727,8.6878
2020-01-19T00:00:00,0.2386,0.591,1.0168,2.0911,5.1803,8.9132
2020-01-20T00:00:00,0.2387,0.6012,1.0384,2.0926,5.2701,9.1024
2020-01-21T00:00:00,0.2393,0.6115,1.0599,2.0981,5.3603,9.2908
2020-01-22T00:00:00,0.2388,0.6172,1.0753,2.0936,5.41,9.4259
2020-01-23T00:00:00,0.2389,0.6227,1.0893,2.0944,5.4588,9.5491
2020-01-24T00:00:00,0.2395,0.6296,1.1057,2.0994,5.5191,9.6925
2020-01-25T00:00:00,0.2397,0.6339,1.1148,2.1011,5.5565,9.7727
2020-01-26T00:00:00,0.2394,0.6368,1.1216,2.0983,5.582,9.8322
2020-01-27T00:00:00,0.2392,0.6409,1.1321,2.0969,5.6179,9.9242
2020-01-28T00:00:00,0.2382,0.6411,1.1361,2.088,5.62,9.9586
2020-01-29T00:00:00,0.2385,0.6441,1.145,2.0903,5.6458,10.0373
2020-01-30T00:00:00,0.2375,0.643,1.1469,2.0821,5.6366,10.0541
2020-01-31T00:00:00,0.2363,0.6411,1.1474,2.0711,5.6202,10.0583
2020-02-01T00:00:00,0.2355,0.6405,1.1501,2.0643,5.6145,10.0814
2020-02-02T00:00:00,0.236,0.6435,1.1591,2.069,5.6405,10.1611
2020-02-03T00:00:00,0.236,0.6433,1.1589,2.0686,5.6395,10.1593
2020-02-04T00:00:00,0.2371,0.6463,1.1643,2.0782,5.6656,10.2063
2020-02-05T00:00:00,0.2368,0.6457,1.1632,2.0762,5.6601,10.1964
2020-02-06T00:00:00,0.2378,0.649,1.1811,2.0844,5.6895,10.3539
2020-02-07T00:00:00,0.2384,0.6515,1.1975,2.0898,5.7113,10.4973
2020-02-08T00:00:00,0.2398,0.6563,1.2182,2.1024,5.753,10.6785
2020-02-09T00:00:00,0.24,0.6574,1.2322,2.1034,5.7628,10.8014
2020-02-10T00:00:00,0.2408,0.6607,1.2503,2.1113,5.7915,10.9598
2020-02-11T00:00:00,0.2414,0.6629,1.2665,2.1158,5.8109,11.1022
2020-02-12T00:00:00,0.2425,0.6667,1.2856,2.1253,5.8443,11.2694
2020-02-13T00:00:00,0.2439,0.6707,1.2934,2.1382,5.8797,11.3377
2020-02-14T00:00:00,0.2456,0.6765,1.3439,2.1533,5.9302,11.7807
2020-02-15T00:00:00,0.2469,0.6809,1.3919,2.164,5.9687,12.2018
2020-02-16T00:00:00,0.2489,0.6875,1.4447,2.1816,6.0263,12.6641
2020-02-17T00:00:00,0.25,0.6916,1.4924,2.1916,6.0628,13.0826
2020-02-18T00:00:00,0.2513,0.6962,1.5414,2.2029,6.103,13.5117
2020-02-19T00:00:00,0.2543,0.7054,1.601,2.2289,6.1839,14.0347
2020-02-20T00:00:00,0.2555,0.7098,1.6499,2.2393,6.2217,14.4633
2020-02-21T00:00:00,0.2559,0.7111,1.6531,2.2436,6.2337,14.491
2020-02-22T00:00:00,0.2573,0.7148,1.6617,2.2553,6.2661,14.5665
2020-02-23T00:00:00,0.258,0.7167,1.6661,2.2613,6.2829,14.6054
2020-02-24T00:00:00,0.2594,0.7209,1.6758,2.2743,6.3192,14.6897
2020-02-25T00:00:00,0.2595,0.7209,1.6759,2.2745,6.3196,14.6907
2020-02-26T00:00:00,0.2583,0.7177,1.6684,2.2643,6.2914,14.6251
2020-02-27T00:00:00,0.2597,0.7215,1.6771,2.2762,6.3244,14.7019
2020-02-28T00:00:00,0.2606,0.7241,1.6833,2.2846,6.3476,14.7559
2020-02-29T00:00:00,0.2609,0.7248,1.6849,2.2868,6.3537,14.7701
2020-03-01T00:00:00,0.2608,0.7247,1.6847,2.2865,6.3528,14.7679
2020-03-02T00:00:00,0.26,0.7223,1.6791,2.2789,6.3319,14.7194
2020-03-03T00:00:00,0.2604,0.7234,1.6816,2.2823,6.3414,14.7413
2020-03-04T00:00:00,0.2609,0.7249,1.685,2.2869,6.3541,14.771
2020-03-05T00:00:00,0.2598,0.7219,1.6782,2.2777,6.3285,14.7114
2020-03-06T00:00:00,0.2592,0.7191,1.6318,2.2721,6.3037,14.304
2020-03-07T00:00:00,0.2589,0.7173,1.5869,2.2697,6.2877,13.9111
2020-03-08T00:00:00,0.26,0.7192,1.5498,2.2791,6.3044,13.5857
2020-03-09T00:00:00,0.2604,0.7193,1.5095,2.2827,6.305,13.2325
2020-03-10T00:00:00,0.2608,0.7194,1.4693,2.2865,6.3062,12.8795
2020-03-11T00:00:00,0.2602,0.7167,1.4228,2.2812,6.2822,12.4723
2020-03-12T00:00:00,0.26,0.7149,1.3785,2.279,6.2668,12.0841
2020-03-13T00:00:00,0.2592,0.7128,1.3744,2.2721,6.248,12.0479
2020-03-14T00:00:00,0.2573,0.7068,1.3507,2.2558,6.1959,11.8401
2020-03-15T00:00:00,0.2548,0.6991,1.3235,2.234,6.1283,11.6018
2020-03-16T00:00:00,0.2535,0.6916,1.2934,2.2226,6.0621,11.3376
2020-03-17T00:00:00,0.2511,0.677,1.2462,2.2011,5.9349,10.9244
2020-03-18T00:00:00,0.25,0.6652,1.2038,2.1916,5.8315,10.5529
2020-03-19T00:00:00,0.2487,0.6512,1.1565,2.1801,5.7083,10.1378
2020-03-20T00:00:00,0.2482,0.635,1.109,2.1756,5.5668,9.7214
2020-03-21T00:00:00,0.2488,0.6196,1.0758,2.1808,5.4314,9.4305
2020-03-22T00:00:00,0.2472,0.5983,1.0284,2.1673,5.2443,9.0151
2020-03-23T00:00:00,0.2463,0.5813,0.9924,2.1593,5.0959,8.699
2020-03-24T00:00:00,0.247,0.5714,0.9733,2.1656,5.0089,8.5317
2020-03-25T00:00:00,0.2464,0.5569,0.9439,2.1595,4.8817,8.2741
2020-03-26T00:00:00,0.2468,0.5485,0.9286,2.1631,4.8082,8.1404
2020-03-27T00:00:00,0.2476,0.5455,0.9198,2.1705,4.7818,8.063
2020-03-28T00:00:00,0.2477,0.5436,0.9125,2.1712,4.7655,7.9989
2020-03-29T00:00:00,0.2504,0.5488,0.9211,2.1953,4.8104,8.0747
2020-03-30T00:00:00,0.2521,0.5524,0.9272,2.2096,4.842,8.1281
2020-03-31T00:00:00,0.2521,0.5535,0.9291,2.2101,4.8518,8.1442
2020-04-01T00:00:00,0.2531,0.5585,0.9403,2.2183,4.8961,8.2426
2020-04-02T00:00:00,0.2538,0.5612,0.9448,2.2249,4.9195,8.2817
2020-04-03T00:00:00,0.254,0.5627,0.9473,2.227,4.9329,8.3039
2020-04-04T00:00:00,0.2536,0.5628,0.9473,2.2232,4.9332,8.3041
2020-04-05T00:00:00,0.2529,0.5621,0.9462,2.2167,4.9276,8.2943
2020-04-06T00:00:00,0.2509,0.5588,0.9446,2.1995,4.898,8.2801
2020-04-07T00:00:00,0.2511,0.5602,0.9511,2.201,4.9103,8.3376
2020-04-08T00:00:00,0.2511,0.5631,0.9594,2.2009,4.9365,8.4098
2020-04-09T00:00:00,0.2503,0.5663,0.9674,2.194,4.9639,8.4799
2020-04-10T00:00:00,0.2506,0.5728,0.9818,2.1966,5.0214,8.6064
2020-04-11T00:00:00,0.2503,0.5804,0.9957,2.1939,5.0877,8.7281
2020-04-12T00:00:00,0.251,0.5906,1.0141,2.2004,5.1775,8.8898
2020-04-13T00:00:00,0.2526,0.6032,1.0335,2.214,5.2879,9.0599
2020-04-14T00:00:00,0.2537,0.6159,1.0532,2.2241,5.3992,9.2327
2020-04-15T00:00:00,0.2544,0.6254,1.0686,2.2297,5.4825,9.367
2020-04-16T00:00:00,0.2552,0.6335,1.082,2.237,5.5536,9.485
2020-04-17T00:00:00,0.2547,0.6384,1.0935,2.2329,5.596,9.5859
2020-04-18T00:00:00,0.2558,0.6453,1.1132,2.2425,5.6568,9.7583
2020-04-19T00:00:00,0.2546,0.649,1.1267,2.2321,5.6888,9.8765
2020-04-20T00:00:00,0.2541,0.6524,1.1388,2.2271,5.7193,9.9827
2020-04-21T00:00:00,0.2532,0.6543,1.1481,2.2193,5.7359,10.0638
2020-04-22T00:00:00,0.2524,0.6573,1.1591,2.2126,5.762,10.1605
2020-04-23T00:00:00,0.2522,0.6618,1.1728,2.2108,5.8013,10.2807
2020-04-24T00:00:00,0.2521,0.6658,1.1814,2.2103,5.8362,10.3559
2020-04-25T00:00:00,0.2514,0.667,1.1828,2.2035,5.8471,10.3683
2020-04-26T00:00:00,0.2517,0.6704,1.1927,2.2068,5.877,10.4552
2020-04-27T00:00:00,0.2514,0.6719,1.199,2.2038,5.8895,10.5106
2020-04-28T00:00:00,0.2505,0.6717,1.2026,2.1955,5.8884,10.5416
2020-04-29T00:00:00,0.2512,0.6755,1.2132,2.2024,5.9211,10.6349
2020-04-30T00:00:00,0.251,0.6775,1.2335,2.2007,5.9387,10.8126
2020-05-01T00:00:00,0.2525,0.684,1.2622,2.2135,5.9956,11.0648
2020-05-02T00:00:00,0.2546,0.6903,1.2943,2.2322,6.0514,11.3461
2020-05-03T00:00:00,0.2553,0.6911,1.3118,2.2379,6.0578,11.4995
2020-05-04T00:00:00,0.2584,0.6985,1.3422,2.2653,6.1229,11.7658
2020-05-05T00:00:00,0.2617,0.7064,1.3735,2.2944,6.1925,12.0402
2020-05-06T00:00:00,0.262,0.7061,1.3892,2.2966,6.1898,12.1779
2020-05-07T00:00:00,0.2619,0.704,1.3887,2.2958,6.171,12.1732
2020-05-08T00:00:00,0.2612,0.7003,1.3852,2.29,6.1385,12.1424
2020-05-09T00:00:00,0.2602,0.6976,1.3799,2.2813,6.1153,12.0965
2020-05-10T00:00:00,0.26,0.697,1.3786,2.2791,6.1095,12.085
2020-05-11T00:00:00,0.2582,0.6921,1.369,2.2633,6.067,12.001
2020-05-12T00:00:00,0.2562,0.6867,1.3583,2.2455,6.0193,11.9066
2020-05-13T00:00:00,0.2559,0.6858,1.3567,2.2428,6.0121,11.8924
2020-05-14T00:00:00,0.2565,0.6875,1.36,2.2484,6.027,11.9219
2020-05-15T00:00:00,0.2532,0.6857,1.3628,2.2193,6.0106,11.9459
2020-05-16T00:00:00,0.2491,0.6817,1.3612,2.1839,5.9759,11.9322
2020-05-17T00:00:00,0.2466,0.6819,1.368,2.1614,5.9774,11.9921
2020-05-18T00:00:00,0.2428,0.6786,1.3677,2.1281,5.9482,11.9892
2020-05-19T00:00:00,0.2386,0.6742,1.3653,2.0919,5.9103,11.9683
2020-05-20T00:00:00,0.2355,0.6727,1.3686,2.0641,5.8966,11.9973
2020-05-21T00:00:00,0.231,0.6676,1.3648,2.0252,5.8521,11.9637
2020-05-22T00:00:00,0.2297,0.6636,1.3566,2.0132,5.8172,11.8924
2020-05-23T00:00:00,0.2302,0.6652,1.3599,2.018,5.8312,11.9211
2020-05-24T00:00:00,0.2296,0.6634,1.3562,2.0126,5.8155,11.8889
2020-05-25T00:00:00,0.2292,0.6624,1.3541,2.0094,5.8064,11.8703
2020-05-26T00:00:00,0.2297,0.6636,1.3567,2.0133,5.8175,11.893
2020-05-27T00:00:00,0.2296,0.6634,1.3561,2.0124,5.815,11.8879
2020-05-28T00:00:00,0.2297,0.6637,1.3567,2.0133,5.8176,11.8931
2020-05-29T00:00:00,0.2303,0.6656,1.3607,2.0191,5.8344,11.9275
2020-05-30T00:00:00,0.2303,0.6656,1.3606,2.0191,5.8342,11.9272
2020-05-31T00:00:00,0.231,0.6675,1.3646,2.025,5.8514,11.9622
2020-06-01T00:00:00,0.2317,0.6696,1.3688,2.0313,5.8695,11.9993
2020-06-02T00:00:00,0.2326,0.6721,1.374,2.0389,5.8916,12.0445
2020-06-03T00:00:00,0.2333,0.674,1.378,2.0448,5.9086,12.0791
2020-06-04T00:00:00,0.2349,0.6787,1.3876,2.059,5.9497,12.1633
2020-06-05T00:00:00,0.2357,0.6812,1.3926,2.0665,5.9715,12.2077
2020-06-06T00:00:00,0.2363,0.6828,1.3959,2.0714,5.9855,12.2365
2020-06-07T00:00:00,0.2368,0.6843,1.3989,2.0758,5.9983,12.2626
2020-06-08T00:00:00,0.2373,0.6858,1.4021,2.0806,6.0121,12.2908
2020-06-09T00:00:00,0.2371,0.6852,1.4008,2.0786,6.0064,12.2792
2020-06-10T00:00:00,0.2358,0.6814,1.3931,2.0672,5.9735,12.2119
2020-06-11T00:00:00,0.2347,0.6783,1.3867,2.0577,5.946,12.1557
2020-06-12T00:00:00,0.2343,0.6769,1.3838,2.0534,5.9336,12.1304
2020-06-13T00:00:00,0.2338,0.6756,1.3813,2.0497,5.9227,12.1081
2020-06-14T00:00:00,0.2332,0.6738,1.3775,2.044,5.9064,12.0748
2020-06-15T00:00:00,0.233,0.6733,1.3764,2.0425,5.9019,12.0656
2020-06-16T00:00:00,0.2337,0.6754,1.3808,2.049,5.9208,12.1043
2020-06-17T00:00:00,0.2343,0.6771,1.3843,2.0541,5.9356,12.1344
2020-06-18T00:00:00,0.2345,0.6776,1.3853,2.0557,5.9401,12.1437
2020-06-19T00:00:00,0.2353,0.6799,1.39,2.0627,5.9604,12.185
2020-06-20T00:00:00,0.2362,0.6824,1.3951,2.0702,5.982,12.2293
2020-06-21T00:00:00,0.2367,0.684,1.3984,2.0751,5.9962,12.2584
2020-06-22T00:00:00,0.2369,0.6846,1.3996,2.0769,6.0014,12.2689
2020-06-23T00:00:00,0.2369,0.6846,1.3996,2.0769,6.0014,12.269
2020-06-24T00:00:00,0.2382,0.6882,1.4069,2.0878,6.0328,12.333
2020-06-25T00:00:00,0.2398,0.6928,1.4164,2.1018,6.0732,12.4158
2020-06-26T00:00:00,0.2406,0.6951,1.4211,2.1088,6.0936,12.4574
2020-06-27T00:00:00,0.2404,0.6948,1.4204,2.1077,6.0904,12.451
2020-06-28T00:00:00,0.2405,0.6948,1.4205,2.1079,6.0909,12.4518
2020-06-29T00:00:00,0.2413,0.6971,1.4252,2.1149,6.1112,12.4934
2020-06-30T00:00:00,0.2416,0.6981,1.4271,2.1177,6.1192,12.5097
2020-07-01T00:00:00,0.2408,0.6959,1.4226,2.1111,6.1001,12.4708
2020-07-02T00:00:00,0.2401,0.6937,1.4182,2.1045,6.081,12.4317
2020-07-03T00:00:00,0.2399,0.6931,1.417,2.1027,6.0759,12.4213
2020-07-04T00:00:00,0.2405,0.695,1.4207,2.1082,6.092,12.4541
2020-07-05T00:00:00,0.2409,0.6961,1.423,2.1116,6.1017,12.4739
2020-07-06T00:00:00,0.2411,0.6968,1.4245,2.1139,6.1082,12.4873
2020-07-07T00:00:00,0.2411,0.6967,1.4242,2.1134,6.1069,12.4847
2020-07-08T00:00:00,0.2429,0.7019,1.435,2.1294,6.1532,12.5793
2020-07-09T00:00:00,0.2435,0.7037,1.4385,2.1346,6.1682,12.61
2020-07-10T00:00:00,0.2433,0.703,1.4372,2.1326,6.1625,12.5983
2020-07-11T00:00:00,0.2437,0.7042,1.4396,2.1362,6.1729,12.6195
2020-07-12T00:00:00,0.2444,0.7061,1.4435,2.1421,6.1897,12.6539
2020-07-13T00:00:00,0.2453,0.7089,1.4493,2.1506,6.2143,12.7042
2020-07-14T00:00:00,0.2457,0.71,1.4515,2.1539,6.224,12.724
2020-07-15T00:00:00,0.2449,0.7075,1.4464,2.1464,6.2023,12.6796
2020-07-16T00:00:00,0.245,0.7078,1.447,2.1473,6.2048,12.6848
2020-07-17T00:00:00,0.2448,0.7073,1.4459,2.1456,6.1999,12.6748
2020-07-18T00:00:00,0.2448,0.7074,1.4461,2.1459,6.2009,12.6768
2020-07-19T00:00:00,0.2446,0.7068,1.4449,2.1441,6.1957,12.6662
2020-07-20T00:00:00,0.2431,0.7025,1.4362,2.1311,6.1582,12.5894
2020-07-21T00:00:00,0.2414,0.6977,1.4263,2.1165,6.1159,12.5031
2020-07-22T00:00:00,0.2399,0.6931,1.417,2.1026,6.0758,12.421
2020-07-23T00:00:00,0.2396,0.6924,1.4155,2.1005,6.0696,12.4084
2020-07-24T00:00:00,0.2412,0.697,1.4249,2.1144,6.1098,12.4905
2020-07-25T00:00:00,0.24,0.6936,1.4179,2.104,6.0797,12.429
2020-07-26T00:00:00,0.2403,0.6944,1.4196,2.1066,6.0871,12.4442
2020-07-27T00:00:00,0.2416,0.6982,1.4273,2.1181,6.1204,12.5121
2020-07-28T00:00:00,0.2452,0.7084,1.4483,2.1491,6.2102,12.6957
2020-07-29T00:00:00,0.2492,0.7201,1.472,2.1844,6.312,12.9039
2020-07-30T00:00:00,0.2504,0.7236,1.4793,2.1952,6.3433,12.9679
2020-07-31T00:00:00,0.2495,0.7209,1.4738,2.1869,6.3193,12.9189
2020-08-01T00:00:00,0.2512,0.7257,1.4836,2.2016,6.3617,13.0056
2020-08-02T00:00:00,0.2524,0.7292,1.4908,2.2122,6.3924,13.0682
2020-08-03T00:00:00,0.2522,0.7287,1.4898,2.2108,6.3882,13.0597
2020-08-04T00:00:00,0.2511,0.7256,1.4833,2.2012,6.3605,13.003
2020-08-05T00:00:00,0.2496,0.7213,1.4746,2.1882,6.3231,12.9266
2020-08-06T00:00:00,0.2497,0.7216,1.4752,2.189,6.3254,12.9312
2020-08-07T00:00:00,0.2515,0.7267,1.4857,2.2046,6.3705,13.0235
2020-08-08T00:00:00,0.2527,0.7302,1.4928,2.2152,6.401,13.0859
2020-08-09T00:00:00,0.2541,0.7342,1.5009,2.2273,6.4359,13.1572
2020-08-10T00:00:00,0.2562,0.7404,1.5136,2.2461,6.4904,13.2685
2020-08-11T00:00:00,0.2576,0.7444,1.5218,2.2582,6.5253,13.3399
2020-08-12T00:00:00,0.2595,0.7498,1.5329,2.2747,6.5729,13.4373
2020-08-13T00:00:00,0.2612,0.7547,1.5429,2.2896,6.616,13.5254
2020-08-14T00:00:00,0.2636,0.7618,1.5574,2.311,6.6778,13.6518
2020-08-15T00:00:00,0.2664,0.7699,1.574,2.3357,6.7491,13.7975
2020-08-16T00:00:00,0.2672,0.7722,1.5787,2.3427,6.7693,13.8388
2020-08-17T00:00:00,0.2669,0.7712,1.5766,2.3395,6.7602,13.8202
2020-08-18T00:00:00,0.2666,0.7703,1.5748,2.3368,6.7525,13.8044
2020-08-19T00:00:00,0.2671,0.7718,1.5779,2.3415,6.7659,13.8318
2020-08-20T00:00:00,0.2686,0.776,1.5864,2.3542,6.8026,13.9068
2020-08-21T00:00:00,0.2693,0.778,1.5906,2.3603,6.8202,13.9428
2020-08-22T00:00:00,0.2688,0.7767,1.5879,2.3563,6.8087,13.9193
2020-08-23T00:00:00,0.2703,0.7811,1.5967,2.3694,6.8467,13.9971
2020-08-24T00:00:00,0.2731,0.7892,1.6134,2.3941,6.918,14.1427
2020-08-25T00:00:00,0.2764,0.7988,1.633,2.4233,7.0023,14.3152
2020-08-26T00:00:00,0.2788,0.8057,1.6471,2.4442,7.0626,14.4385
2020-08-27T00:00:00,0.2796,0.8078,1.6515,2.4506,7.0814,14.4768
2020-08-28T00:00:00,0.2806,0.8107,1.6574,2.4595,7.107,14.5291
2020-08-29T00:00:00,0.2808,0.8114,1.6588,2.4616,7.113,14.5415
2020-08-30T00:00:00,0.2808,0.8113,1.6586,2.4613,7.1121,14.5395
2020-08-31T00:00:00,0.2813,0.813,1.662,2.4663,7.1266,14.5692
2020-09-01T00:00:00,0.2837,0.8199,1.6761,2.4873,7.1872,14.693
2020-09-02T00:00:00,0.2853,0.8229,1.6854,2.501,7.2139,14.7742
2020-09-03T00:00:00,0.2866,0.8253,1.6932,2.5126,7.2348,14.843
2020-09-04T00:00:00,0.2889,0.8302,1.7064,2.5322,7.2779,14.9583
2020-09-05T00:00:00,0.2927,0.8398,1.729,2.5657,7.3615,15.1567
2020-09-06T00:00:00,0.297,0.8506,1.7544,2.6035,7.4566,15.3795
2020-09-07T00:00:00,0.3011,0.8608,1.7784,2.639,7.5456,15.5896
2020-09-08T00:00:00,0.303,0.865,1.7901,2.6564,7.5822,15.6924
2020-09-09T00:00:00,0.305,0.8705,1.8015,2.6733,7.6305,15.7924
2020-09-10T00:00:00,0.307,0.8762,1.8133,2.6909,7.6805,15.8958
2020-09-11T00:00:00,0.3088,0.8813,1.824,2.7066,7.7255,15.9889
2020-09-12T00:00:00,0.311,0.8877,1.8372,2.7263,7.7817,16.1053
2020-09-13T00:00:00,0.312,0.8904,1.8429,2.7347,7.8055,16.1545
2020-09-14T00:00:00,0.3122,0.8911,1.8442,2.7367,7.8113,16.1666
2020-09-15T00:00:00,0.3137,0.8954,1.8531,2.7498,7.8488,16.2442
2020-09-16T00:00:00,0.3143,0.8971,1.8566,2.7551,7.8639,16.2754
2020-09-17T00:00:00,0.318,0.9076,1.8785,2.7875,7.9563,16.4667
2020-09-18T00:00:00,0.3183,0.9085,1.8802,2.79,7.9636,16.4817
2020-09-19T00:00:00,0.3187,0.9096,1.8826,2.7937,7.974,16.5032
2020-09-20T00:00:00,0.3199,0.913,1.8896,2.8041,8.0036,16.5646
2020-09-21T00:00:00,0.3223,0.9198,1.9037,2.825,8.0633,16.688
2020-09-22T00:00:00,0.3226,0.9208,1.9057,2.8279,8.0716,16.7052
2020-09-23T00:00:00,0.3253,0.9285,1.9217,2.8516,8.1392,16.8452
2020-09-24T00:00:00,0.3243,0.9257,1.9158,2.843,8.1146,16.7943
2020-09-25T00:00:00,0.3249,0.9274,1.9193,2.8481,8.1292,16.8245
2020-09-26T00:00:00,0.3258,0.9301,1.9249,2.8564,8.1529,16.8736
2020-09-27T00:00:00,0.326,0.9304,1.9255,2.8573,8.1555,16.879
2020-09-28T00:00:00,0.3255,0.9289,1.9226,2.8529,8.1431,16.8532
2020-09-29T00:00:00,0.326,0.9306,1.9261,2.8581,8.1579,16.8839
2020-09-30T00:00:00,0.3259,0.9301,1.925,2.8565,8.1533,16.8744
2020-10-01T00:00:00,0.3272,0.9338,1.9327,2.8679,8.1859,16.9419
2020-10-02T00:00:00,0.3284,0.9359,1.9401,2.8789,8.2039,17.0066
2020-10-03T00:00:00,0.3275,0.9318,1.9347,2.871,8.1684,16.96
2020-10-04T00:00:00,0.3273,0.9296,1.9333,2.8689,8.1492,16.9475
2020-10-05T00:00:00,0.3278,0.9297,1.9366,2.8737,8.1496,16.9761
2020-10-06T00:00:00,0.3306,0.9351,1.9527,2.8976,8.1967,17.1173
2020-10-07T00:00:00,0.3316,0.9358,1.959,2.9071,8.203,17.173
2020-10-08T00:00:00,0.3312,0.9324,1.9567,2.9036,8.1731,17.1525
2020-10-09T00:00:00,0.3318,0.9331,1.9599,2.9084,8.1797,17.1808
2020-10-10T00:00:00,0.3345,0.94,1.9762,2.9324,8.2405,17.3229
2020-10-11T00:00:00,0.3363,0.9442,1.9865,2.9478,8.2767,17.4135
2020-10-12T00:00:00,0.3369,0.9451,1.9901,2.9532,8.2851,17.4456
2020-10-13T00:00:00,0.3366,0.9442,1.9882,2.9503,8.2769,17.4285
2020-10-14T00:00:00,0.3367,0.9446,1.9889,2.9514,8.2799,17.4349
2020-10-15T00:00:00,0.3393,0.9518,2.0041,2.9739,8.3431,17.5679
2020-10-16T00:00:00,0.3405,0.9553,2.0115,2.985,8.3741,17.6331
2020-10-17T00:00:00,0.3407,0.9557,2.0124,2.9862,8.3777,17.6407
2020-10-18T00:00:00,0.3395,0.9525,2.0056,2.9761,8.3492,17.5808
2020-10-19T00:00:00,0.341,0.9566,2.0142,2.9889,8.3851,17.6564
2020-10-20T00:00:00,0.3408,0.9562,2.0135,2.9878,8.3822,17.6502
2020-10-21T00:00:00,0.3415,0.9579,2.0171,2.9932,8.3972,17.6818
2020-10-22T00:00:00,0.3411,0.9571,2.0153,2.9905,8.3896,17.6658
2020-10-23T00:00:00,0.3416,0.9584,2.018,2.9945,8.401,17.6897
2020-10-24T00:00:00,0.3429,0.9619,2.0255,3.0056,8.432,17.7551
2020-10-25T00:00:00,0.3446,0.9668,2.0357,3.0208,8.4746,17.8447
2020-10-26T00:00:00,0.3425,0.9609,2.0233,3.0024,8.4232,17.7365
2020-10-27T00:00:00,0.342,0.9595,2.0204,2.9981,8.4109,17.7106
2020-10-28T00:00:00,0.3422,0.9599,2.0212,2.9993,8.4145,17.7181
2020-10-29T00:00:00,0.3431,0.9625,2.0267,3.0075,8.4373,17.7662
