Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1661472000,2022-08-26T00:00:00,22.2337405714286,5.77883562285714,10.4010683416447,194.900969849143,50.6572730699657,91.1757650828572
1661558400,2022-08-27T00:00:00,21.9764228571429,5.75768506857143,10.3454292989848,192.645322765714,50.4718673110971,90.6880332349006
1661644800,2022-08-28T00:00:00,22.0899848571429,5.83699402,10.4690416403133,193.640807257714,51.16708957932,91.7716190189865
1661731200,2022-08-29T00:00:00,22.1467568571429,5.90043818,10.5645239814579,194.138470609714,51.72324108588,92.6086172214596
1661817600,2022-08-30T00:00:00,21.5355047502857,5.84756554571429,10.4228991471271,188.780234641005,51.2597595737314,91.3671339237166
1661904000,2022-08-31T00:00:00,21.3583915131429,5.90289161428571,10.4779949288402,187.22766000421,51.7447478908286,91.8501035462133
1661990400,2022-09-01T00:00:00,20.8117973228571,5.72145240071429,10.3345782097317,182.436215332166,50.1542517446614,90.5929125865077
1662076800,2022-09-02T00:00:00,19.9513907605714,5.40714011214286,9.96076629877935,174.893891407169,47.3989902230443,87.3160773750997
1662163200,2022-09-03T00:00:00,20.0447775137143,5.34271293357143,10.0578656323217,175.712519685219,46.8342215756871,88.1672501329318
1662249600,2022-09-04T00:00:00,19.9042391708571,5.29400503428572,10.1962340247155,174.480560571734,46.4072481305486,89.3801874606563
1662336000,2022-09-05T00:00:00,19.5757249422857,5.19479439357143,10.2245732339501,171.600804844077,45.5375676540471,89.6286089688063
1662422400,2022-09-06T00:00:00,19.1662032205714,5.01660334,10.1242559295111,168.010937431529,43.97554487844,88.7492274780943
1662508800,2022-09-07T00:00:00,18.927238572,4.88678703,10.1145260611313,165.916173322152,42.83757510498,88.663935451877
1662595200,2022-09-08T00:00:00,18.4547281337143,4.83423983214286,9.99226525654795,161.774146820139,42.3769463685643,87.5921972388993
1662681600,2022-09-09T00:00:00,18.5132628102857,4.92022502785714,10.1564580758751,162.287261794965,43.1306925941957,89.0315114931208
1662768000,2022-09-10T00:00:00,18.3940498285714,4.96799492571429,10.2400616830945,161.242240797257,43.5494435188114,89.7643807140068
1662854400,2022-09-11T00:00:00,18.6593583428571,5.03965132357143,10.3877602908865,163.567935233486,44.1775835024271,91.0591067099111
1662940800,2022-09-12T00:00:00,18.6593583428571,5.03965132357143,10.3877602908865,163.567935233486,44.1775835024271,91.0591067099111
1663027200,2022-09-13T00:00:00,18.5855626285714,5.01972005571429,10.346677839046,162.921042002057,44.0028660083914,90.6989779370774
1663113600,2022-09-14T00:00:00,18.3269847428571,4.94988151357143,10.2027262066282,160.654348255886,43.3906613479671,89.4370979273024
1663200000,2022-09-15T00:00:00,18.7703907428571,5.06963973857143,10.4495725962471,164.541245251886,44.4404619483171,91.6009533787022
1663286400,2022-09-16T00:00:00,18.5124216,4.99996561,10.3059598540935,162.2798877456,43.82969853726,90.3420440809833
1663372800,2022-09-17T00:00:00,18.8460356571429,5.09007045142857,10.4916845071921,165.204348570514,44.6195575772228,91.9701063900458
1663459200,2022-09-18T00:00:00,18.4270482857143,4.97690738214286,10.2584320930771,161.531505272571,43.6275701118643,89.9254157279136
1663545600,2022-09-19T00:00:00,18.0995561142857,4.88845598285714,10.0761155250883,158.660708897829,42.8522051457257,88.3272286929242
1663632000,2022-09-20T00:00:00,18.4429215428571,4.98119454357143,10.2672688165702,161.670650244686,43.6651513689471,90.0028784460546
1663718400,2022-09-21T00:00:00,18.6990759428571,5.05037853357143,10.4098712820872,163.916099715086,44.2716182252871,91.2529316587763
1663804800,2022-09-22T00:00:00,18.3514378285714,4.95648597571429,10.2163393645999,160.868704005257,43.4485560631114,89.5564308700826
1663891200,2022-09-23T00:00:00,18.4795150285714,4.99107797071429,10.2876405973584,161.991428740457,43.7517894912814,90.1814574764434
1663977600,2022-09-24T00:00:00,17.9606643428571,4.87247994714286,10.0303647444653,157.443183629486,42.7121592166543,87.926177349983
1664064000,2022-09-25T00:00:00,17.7523121142857,4.83789105428571,9.94616121328623,155.616767993829,42.4089529818686,87.1880491956671
1664150400,2022-09-26T00:00:00,18.0084674331429,4.93672532571429,10.1047763833047,157.86222551893,43.2753342052114,88.5784697760487
1664236800,2022-09-27T00:00:00,17.4932435588571,4.82306901571429,9.8317190826863,153.345773036942,42.2790229917514,86.1848494788281
1664323200,2022-09-28T00:00:00,17.4675426377143,4.85254867928571,9.82898948572893,153.120478762203,42.5374417226186,86.1609218318998
1664409600,2022-09-29T00:00:00,17.5576742194286,4.91157315142857,9.89019127559775,153.910572207511,43.0548502454229,86.6974167218898
1664496000,2022-09-30T00:00:00,17.9619211405714,5.06174168285714,10.1282672150989,157.454200718249,44.3712275919257,88.7843904075573
1664582400,2022-10-01T00:00:00,18.4487322582857,5.21558315142857,10.3657539053059,161.721586976133,45.7198019054229,90.8661987339118
1664668800,2022-10-02T00:00:00,18.5096167542857,5.24841933357143,10.3661677245247,162.255300468069,46.0076438780871,90.8698262731835
1664755200,2022-10-03T00:00:00,18.494079312,5.25192165285714,10.3398444517568,162.119099248992,46.0383452089457,90.6390764640997
1664841600,2022-10-04T00:00:00,19.0300891131429,5.40272302142857,10.6285501854013,166.81776116581,47.3602700058428,93.1698709252276
1664928000,2022-10-05T00:00:00,19.5159108342857,5.52277905214286,10.9128306294236,171.076474373349,48.4126811710843,95.6618732975271
1665014400,2022-10-06T00:00:00,19.845821424,5.60015580142857,11.1085455004667,173.968470602784,49.0909657553228,97.3775098570913
1665100800,2022-10-07T00:00:00,19.9419889028571,5.60982828285714,11.1738714859793,174.811474722446,49.1757547275257,97.950157446095
1665187200,2022-10-08T00:00:00,19.9035552137143,5.58081394071429,11.1798270684583,174.474565003419,48.9214150043014,98.0023640821052
1665273600,2022-10-09T00:00:00,19.9779895748571,5.58565018142857,11.2458906191368,175.127056613198,48.9638094904029,98.5814771673535
1665360000,2022-10-10T00:00:00,20.5102298125714,5.71824197142857,11.5701834109468,179.792674537001,50.1261091215429,101.42422778036
1665446400,2022-10-11T00:00:00,20.805252,5.79212881,11.756221958348,182.378839032,50.77380114846,103.055041686879
1665532800,2022-10-12T00:00:00,20.43940824,5.69814939214286,11.5310465254811,179.17185263184,49.9499775715243,101.081153842367
1665619200,2022-10-13T00:00:00,20.439112848,5.714497685,11.5060533305011,179.169263225568,50.09328670671,100.862063495173
1665705600,2022-10-14T00:00:00,20.3091125622857,5.744203805,11.4865493384101,178.029680720997,50.35369055463,100.691091500503
1665792000,2022-10-15T00:00:00,20.0367922765714,5.73259868857143,11.3852425081212,175.642521096425,50.2519601040171,99.8030358261904
1665878400,2022-10-16T00:00:00,19.9141137051429,5.759274015,11.3657253576475,174.567120739282,50.48579601549,99.6319484851382
1665964800,2022-10-17T00:00:00,19.4938985622857,5.70565037357143,11.1801571890944,170.883514796997,50.0157311747271,98.0052579196015
1666051200,2022-10-18T00:00:00,18.9825605622857,5.62327917428571,10.9403323945209,166.401125888997,49.2936652417886,95.9029537703702
1666137600,2022-10-19T00:00:00,18.9204076937143,5.70016268285714,11.0252116935033,165.856293843099,49.9676260779257,96.6470057052498
1666224000,2022-10-20T00:00:00,18.6668506285714,5.71114426857143,11.0042754552508,163.633612610057,50.0638906582971,96.4634786407289
1666310400,2022-10-21T00:00:00,18.5248280571429,5.71114426857143,10.9749803608308,162.388642748914,50.0638906582971,96.2066778430426
1666396800,2022-10-22T00:00:00,18.1096812,5.62327917428571,10.7792868070186,158.7494653992,49.2936652417886,94.491228150325
1666483200,2022-10-23T00:00:00,18.1730252571429,5.685008715,10.8696760295509,159.304739404114,49.83478639569,95.283580075043
1666569600,2022-10-24T00:00:00,17.8752173142857,5.63381715357143,10.7441237840435,156.694154977029,49.3860411682071,94.1829890909254
1666656000,2022-10-25T00:00:00,17.4725748,5.547031605,10.5523617622681,153.1645906968,48.62527904943,92.5020032080418
1666742400,2022-10-26T00:00:00,17.6339792571429,5.59827280071429,10.6498401385984,154.579462168114,49.0744593710614,93.3564986549533
1666828800,2022-10-27T00:00:00,17.5413265714286,5.56885828214286,10.5938836084879,153.767268725143,48.8166117012643,92.8659837120053
1666915200,2022-10-28T00:00:00,17.6878198285714,5.61536560785714,10.6823565360787,155.051428617257,49.2242949184757,93.6415373952658
1667001600,2022-10-29T00:00:00,17.8939872,5.68081772,10.8068689626554,156.8586917952,49.79804813352,94.7330133266368
1667088000,2022-10-30T00:00:00,17.6241882857143,5.59516445357143,10.6439269933578,154.493634512571,49.0472116000071,93.3046640237749
1667174400,2022-10-31T00:00:00,18.2862123428571,5.80533773428571,11.0437488528296,160.296937397486,50.8895905787486,96.8095024439045
1667260800,2022-11-01T00:00:00,18.6798445714286,5.93030445714286,11.2814785363319,163.747517513143,51.9850488713143,98.8934408494853
1667347200,2022-11-02T00:00:00,18.0893962285714,5.74285437285714,10.9248840110785,158.571647339657,50.3418614324657,95.7675332411142
1667433600,2022-11-03T00:00:00,18.6082786285714,5.90758436285714,11.238257103456,163.120170458057,51.7858845248057,98.5145617688957
1667520000,2022-11-04T00:00:00,18.0714949714286,5.73717124714286,10.914072751517,158.414724919543,50.2920431524543,95.6727617397979
1667606400,2022-11-05T00:00:00,18.2146366285714,5.78261453785714,11.0005215186112,159.669504686057,50.6903990388557,96.4305716321461
1667692800,2022-11-06T00:00:00,18.2504196,5.793974585,11.0221322350492,159.9831782136,50.78998121211,96.6200111724409
1667779200,2022-11-07T00:00:00,17.726544,5.6276594,10.7057435566258,155.390884704,49.3320623004,93.8465480173817
1667865600,2022-11-08T00:00:00,18.0606877714286,5.73374027714286,10.9075458666507,158.319989004343,50.2619672694343,95.61554706706
1667952000,2022-11-09T00:00:00,18.5384617714286,5.88541955214286,11.1960920108976,162.508155888343,51.5915877940843,98.1449425675285
1668038400,2022-11-10T00:00:00,18.2290397142857,5.78718709642857,11.0092200975379,159.795762135429,50.7304820872928,96.5068233750173
1668124800,2022-11-11T00:00:00,18.3137189142857,5.81407026642857,11.0603611321231,160.538060002629,50.9661399555129,96.9551256841912
1668211200,2022-11-12T00:00:00,18.4894064571429,5.90306454071428,11.2149724304885,162.078137003314,51.7462637639014,98.3104483256621
1668297600,2022-11-13T00:00:00,18.2608366285714,5.85616014071429,11.1143995566454,160.074493886057,51.3350997935014,97.428826513554
1668384000,2022-11-14T00:00:00,17.7700923428571,5.73706267214286,10.8513196856273,155.772629477486,50.2910913840043,95.1226683642086
1668470400,2022-11-15T00:00:00,17.3844432,5.69170934357143,10.6994116690894,152.3920290912,49.8935241057471,93.7910426912374
1668556800,2022-11-16T00:00:00,17.1673462285714,5.69738006071429,10.6466859769377,150.488957039657,49.9432336122214,93.3288492738358
1668643200,2022-11-17T00:00:00,16.7904735428571,5.64635911714286,10.4911944285092,147.185291076686,49.4959840208743,91.965810360312
1668729600,2022-11-18T00:00:00,16.58775126852,5.67470649857143,10.4465466722856,145.408227619846,49.7444771664771,91.5744281292554
1668816000,2022-11-19T00:00:00,16.0264214138229,5.56132317714286,10.1412917228148,140.487610113571,48.7505589708343,88.898563242195
1668902400,2022-11-20T00:00:00,16.1112033029657,5.67510977714286,10.2203334222564,141.230808153797,49.7480123064343,89.5914427794999
1668988800,2022-11-21T00:00:00,15.8989305029657,5.71287216214286,10.1882066343786,139.370024788997,50.0790373733443,89.3098193569631
1669075200,2022-11-22T00:00:00,15.1989674172514,5.55212842571429,9.81083507606487,133.234148379626,48.6699577798114,86.0017802767846
1669161600,2022-11-23T00:00:00,14.7977213601086,5.50519920857143,9.63152621663725,129.716825442712,48.2585762623371,84.4299588150421
1669248000,2022-11-24T00:00:00,14.4181565601086,5.45792565357143,9.45954846641928,126.389560405912,47.8441762792071,82.9224018566315
1669334400,2022-11-25T00:00:00,14.00967272016,5.370792665,9.2584203877931,122.808791064923,47.08036850139,81.1593131193943
1669420800,2022-11-26T00:00:00,13.2723570891429,5.15853474428571,8.84018084461431,116.345482243426,45.2197155684086,77.493025283889
1669507200,2022-11-27T00:00:00,12.9347715428571,5.08837978357143,8.70738427905905,113.386207344686,44.6047371827871,76.3289305902316
1669593600,2022-11-28T00:00:00,13.0796163428571,5.14535994357143,8.80489039505381,114.655916861486,45.1042252653471,77.1836692030416
1669680000,2022-11-29T00:00:00,13.1520387428571,5.17385002357143,8.85364345305118,115.290771619886,45.3539693066271,77.6110385094467
1669766400,2022-11-30T00:00:00,13.1085884571429,5.15675721642857,8.82439374164378,114.909886415314,45.2041337592129,77.3546355392494
1669852800,2022-12-01T00:00:00,13.4562144,5.265124647,9.04311086413484,117.9571754304,46.154082655602,79.271909835006
1669939200,2022-12-02T00:00:00,13.4851786285714,5.25332901571429,9.05011177322147,118.211075858057,46.0506821517514,79.3332798040594
1670025600,2022-12-03T00:00:00,13.8038403428571,5.35438368557143,9.25153035492127,121.004464445486,46.9365273877191,81.0989150912399
1670112000,2022-12-04T00:00:00,13.8617845714286,5.35120557628571,9.27654022222592,121.512403553143,46.9086680817206,81.3181515880324
1670198400,2022-12-05T00:00:00,13.9631790857143,5.36400715314286,9.33019993308406,122.401227865371,47.0208867044503,81.7885326134148
1670284800,2022-12-06T00:00:00,13.8842746285714,5.30967479471428,9.26453093152556,121.709551394057,46.5446092504654,81.2128781457531
1670371200,2022-12-07T00:00:00,14.3654531914286,5.402060144,9.46975118305103,125.927562676063,47.354459222304,83.0118388706253
1670457600,2022-12-08T00:00:00,14.5572654822857,5.41181385828571,9.49892408229094,127.608989217717,47.4399602817326,83.2675685053624
1670544000,2022-12-09T00:00:00,14.9645382822857,5.49928816914286,9.67950105152539,131.179142582517,48.2067600907063,84.8505062176716
1670630400,2022-12-10T00:00:00,15.3272967732514,5.56390277485714,9.84175416214718,134.359083514322,48.7731717243977,86.2728169853822
1670716800,2022-12-11T00:00:00,15.4569507221143,5.54314086857143,9.85230678374848,135.495630030054,48.5911728538971,86.3653212663392
1670803200,2022-12-12T00:00:00,15.4409900663657,5.46886858514286,9.767903566785,135.355718921762,47.9401020173623,85.6254426664374
1670889600,2022-12-13T00:00:00,16.04410569732,5.61971202742857,10.0846256655216,140.642630542707,49.2623956324388,88.4018285839621
1670976000,2022-12-14T00:00:00,15.8099135344629,5.497100336,9.94120485703173,138.589702043101,48.187581545376,87.1446017767402
1671062400,2022-12-15T00:00:00,15.5112446721771,5.35405386285714,9.75728191730758,135.971570796305,46.9336361618057,85.5323332871183
1671148800,2022-12-16T00:00:00,15.2661097007486,5.24165806171429,9.60658904855711,133.822717636762,45.9483745689874,84.2113595996516
1671235200,2022-12-17T00:00:00,15.0999842383543,5.15991893485714,9.49239419593113,132.366461833414,45.2318493829577,83.2103275215323
1671321600,2022-12-18T00:00:00,15.1428193180629,5.14970304457143,9.5096055620746,132.741954142139,45.1422968887131,83.3612023571459
1671408000,2022-12-19T00:00:00,15.13210294524,5.122128544,9.49352036601954,132.648014417974,44.900578816704,83.2201995285273
1671494400,2022-12-20T00:00:00,14.9043380571429,5.01779381257143,9.33997767435736,130.651427408914,43.9859805610011,81.8742442934166
1671580800,2022-12-21T00:00:00,14.8994173714286,5.01613718171429,9.33689406913197,130.608292677943,43.9714585349074,81.8472134100109
1671667200,2022-12-22T00:00:00,14.9057019428571,5.01825298742857,9.34083236928396,130.663383231086,43.9900056877988,81.8817365491432
1671753600,2022-12-23T00:00:00,15.0015483428571,5.05052127542857,9.40089563628283,131.503572773486,44.2728695004069,82.4082511476553
1671840000,2022-12-24T00:00:00,14.3021424,4.815054608,8.96260472617643,125.3725802784,42.208768693728,78.5661930296626
1671926400,2022-12-25T00:00:00,14.3114043428571,4.81817279542857,8.96840883093943,125.453770469486,42.2361027247269,78.6170718120151
1672012800,2022-12-26T00:00:00,14.2448681142857,4.79577226514286,8.92671312550049,124.870513889829,42.0397396762423,78.2515672581373
1672099200,2022-12-27T00:00:00,13.7939730388286,4.66387503771429,8.65193587941949,120.917967658371,40.8835285806034,75.8428699189913
1672185600,2022-12-28T00:00:00,14.0993786294057,4.79577226514286,8.85468951998002,123.59515306537,42.0397396762423,77.6202083321449
1672272000,2022-12-29T00:00:00,14.12091882744,4.82742832,8.87772864423895,123.783974441339,42.31723665312,77.8221692953986
1672358400,2022-12-30T00:00:00,14.4471368275029,4.96460155657143,9.0928479622088,126.64360142989,43.5196972449051,79.7079052367223
1672444800,2022-12-31T00:00:00,15.4168891037486,5.31808516571429,9.71111022476889,135.14444988346,46.6183345626514,85.1275922303241
1672531200,2023-01-01T00:00:00,15.5565936609429,5.39194629257143,9.78305571018786,136.369100031825,47.2658012006812,85.7582663555068
1672617600,2023-01-02T00:00:00,15.8995111943314,5.53439553828571,9.98224632198177,139.375115129509,48.5145112886126,87.5043712584922
1672704000,2023-01-03T00:00:00,16.4116746952971,5.71267242742857,10.2804411128021,143.864740378975,50.0772864988389,90.1183467948229
1672790400,2023-01-04T00:00:00,15.9548806875086,5.55366887771429,9.96894117371083,139.8604841067,48.6834613820434,87.3877383287492
1672876800,2023-01-05T00:00:00,16.1119017416571,5.60832569142857,10.0425639351136,141.236930667366,49.1625830110629,88.033115455206
1672963200,2023-01-06T00:00:00,16.3473384825771,5.69027789942857,10.1619445737605,143.300769138271,49.8809760663909,89.0796061335842
1673049600,2023-01-07T00:00:00,16.2331680016286,5.65053676571429,10.0648981947663,142.299950702276,49.5326052882514,88.2288975753214
1673136000,2023-01-08T00:00:00,16.11954069696,5.610984704,9.99444692773573,141.303893749551,49.185891915264,87.6113217685314
1673222400,2023-01-09T00:00:00,15.9761507808857,5.56107269714286,9.90554222920128,140.046937745244,48.7483632631543,86.8319831811784
1673308800,2023-01-10T00:00:00,16.1904295124229,5.63566010057143,10.0383994520187,141.925305105899,49.4021964416091,87.996609596396
1673395200,2023-01-11T00:00:00,16.2488856263657,5.65600784914286,10.0746434455286,142.437731400722,49.5805648055863,88.314324443504
1673481600,2023-01-12T00:00:00,16.2360498598971,5.62548922742857,10.0512745478217,142.325213071858,49.3130385676388,88.1094726862046
1673568000,2023-01-13T00:00:00,16.0079944332,5.518675552,9.8936486087461,140.326079201431,48.376709888832,86.7277237042683
1673654400,2023-01-14T00:00:00,16.4405231521886,5.60514448,10.1011208630943,144.117625952085,49.13469651168,88.5464254858847
1673740800,2023-01-15T00:00:00,16.8554040710914,5.67061741257143,10.2934021976246,147.754472087187,49.7086322386011,90.2319636643777
1673827200,2023-01-16T00:00:00,17.2242552537771,5.72187393142857,10.4586300447265,150.98782155461,50.1579468829029,91.6803509720729
1673913600,2023-01-17T00:00:00,17.5032721538743,5.737137744,10.5642729535089,153.433683700862,50.291749463904,92.6064167104593
1674000000,2023-01-18T00:00:00,17.9115438857143,5.77456799771429,10.7130890088556,157.012593702171,50.6198630679634,93.910938251628
1674086400,2023-01-19T00:00:00,18.2778325714286,5.81969618285714,10.8475590847266,160.223480321143,51.0154567389257,95.0897029367134
1674172800,2023-01-20T00:00:00,18.2858840571429,5.75122810971429,10.770418412113,160.294059644914,50.4152656097554,94.413487800583
1674259200,2023-01-21T00:00:00,18.1228302857143,5.65537160685714,10.6271955456846,158.864730284571,49.5749875057097,93.1579961534713
1674345600,2023-01-22T00:00:00,18.3745182857143,5.65850179885714,10.6735126028786,161.071027292571,49.6024267687817,93.5640114768342
1674432000,2023-01-23T00:00:00,18.8213888571429,5.72019029028571,10.8312624837684,164.988294721714,50.1431880846446,94.9468469327133
1674518400,2023-01-24T00:00:00,18.5522965714286,5.56877062857143,10.5825363240589,162.629431745143,48.8158433300571,92.7665134167005
1674604800,2023-01-25T00:00:00,19.3595544,5.76505437485714,10.9849200079247,169.7058538704,50.5364666499977,96.2938087894677
1674691200,2023-01-26T00:00:00,19.6911,5.82113373028571,11.1192161555032,172.6121826,51.0280582796846,97.4710488191415
1674777600,2023-01-27T00:00:00,20.2407989142857,5.94451071314286,11.3802416874169,177.430843282629,52.1095809114103,99.7591986318963
1674864000,2023-01-28T00:00:00,20.9500251428571,6.11275178057143,11.7284520578992,183.647920402286,53.5843821084891,102.811610739544
1674950400,2023-01-29T00:00:00,21.2511497142857,6.20061323885714,11.897030619279,186.287578395429,54.3545756518217,104.2893704086
1675036800,2023-01-30T00:00:00,20.9909622857143,6.12469632914286,11.751369897573,184.006775396571,53.6890880212663,103.012508522125
1675123200,2023-01-31T00:00:00,20.8254034285714,6.07638993371428,11.6586850866709,182.555486454857,53.2656341589394,102.200033469757
1675209600,2023-02-01T00:00:00,20.3855778651429,5.89926548342857,11.2786184591479,178.699975565842,51.7129612277349,98.8683694128901
1675296000,2023-02-02T00:00:00,20.5339508571429,5.88126762971429,11.216803043746,180.000613213714,51.5551920420754,98.3264954814773
1675382400,2023-02-03T00:00:00,20.4427168182857,5.79843008457143,11.0328385555329,179.200855629093,50.8290381213531,96.7138627778015
1675468800,2023-02-04T00:00:00,20.1160992822857,5.65469334857143,10.7171260299875,176.337726308517,49.5690418935771,93.9463267788707
1675555200,2023-02-05T00:00:00,20.1565556982857,5.61236222857143,10.5912818306001,176.692367251173,49.1979672956571,92.8431765270403
1675641600,2023-02-06T00:00:00,20.5384190811429,5.67107058514286,10.6604749041517,180.039781665298,49.7126047493623,93.4497230097935
1675728000,2023-02-07T00:00:00,21.2549997188571,5.82957894628571,10.9229143583142,186.321327535502,51.1020890431406,95.7502672649825
1675814400,2023-02-08T00:00:00,21.107891568,5.83544918171429,10.9266548815876,185.031777485088,51.1535475269074,95.7830566919968
1675900800,2023-02-09T00:00:00,21.239886576,5.93525218742857,11.08938246426,186.188845725216,52.0284206749989,97.2095266817031
1675987200,2023-02-10T00:00:00,21.3288989005714,6.01744148571428,11.2212465315043,186.969127762409,52.7488920637714,98.3654470951669
1676073600,2023-02-11T00:00:00,21.4043392937143,6.08789031314286,11.3451398095343,187.630438248699,53.3664464850103,99.4514955703776
1676160000,2023-02-12T00:00:00,21.4092634491429,6.14346247542857,11.4405279886184,187.673603395186,53.8535920596069,100.287668348229
1676246400,2023-02-13T00:00:00,21.3740492091429,6.18589863542857,11.511695941162,187.364915367346,54.2255874381668,100.911526620226
1676332800,2023-02-14T00:00:00,21.42684,6.25187576,11.6269586360424,187.82767944,54.80394291216,101.921919403547
1676419200,2023-02-15T00:00:00,21.913632,6.393910848,11.8911091336592,192.094898112,56.049022493568,104.237462665657
1676505600,2023-02-16T00:00:00,22.2378685714286,6.48851587428571,12.0670513259887,194.937155897143,56.8783301539886,105.779771923617
1676592000,2023-02-17T00:00:00,22.5836228571429,6.58939929142857,12.2546697885447,197.968037965714,57.7626741886628,107.424435366383
1676678400,2023-02-18T00:00:00,22.9693165714286,6.70193614628571,12.4639607928263,201.349029065143,58.7491722583406,109.259080309916
1676764800,2023-02-19T00:00:00,22.9639474285714,6.70036954971429,12.4610473066608,201.301963158857,58.7354394727954,109.233540690189
1676851200,2023-02-20T00:00:00,22.7837622857143,6.64779552914286,12.3632724969908,199.722460196571,58.2745756084663,108.376446708621
1676937600,2023-02-21T00:00:00,23.044032,6.723736448,12.5045040179344,202.003984512,58.940273703168,109.614482221213
1677024000,2023-02-22T00:00:00,22.7536055108571,6.58938128457143,12.2619338871652,199.458105908174,57.7625163405531,107.48811245489
1677110400,2023-02-23T00:00:00,22.801132896,6.542647488,12.1839339234624,199.874730966336,57.352847879808,106.804364773071
1677196800,2023-02-24T00:00:00,22.3951118125714,6.367398752,11.8792123893924,196.315550149001,55.816617460032,104.133175805414
1677283200,2023-02-25T00:00:00,21.5278526811429,6.07269252571429,11.3372583494625,188.713156602898,53.2332226804114,99.3824066913883
1677369600,2023-02-26T00:00:00,22.2071328205714,6.205427072,11.5937408538868,194.667726305129,54.396773713152,101.630732325172
1677456000,2023-02-27T00:00:00,22.5329494217143,6.24593949942857,11.6771080053467,197.523834630747,54.7519056519909,102.361528774869
1677542400,2023-02-28T00:00:00,22.388302176,6.15035009828571,11.5071871186033,196.255856874816,53.9139689615726,100.872002281676
1677628800,2023-03-01T00:00:00,23.1576520937143,6.42444447542857,11.9740730192236,202.999978253499,56.3166802716069,104.964724086514
1677715200,2023-03-02T00:00:00,22.6963509942857,6.35044829714286,11.7974191980426,198.956212815909,55.6680297727543,103.416176690041
1677801600,2023-03-03T00:00:00,23.4972303634286,6.64090790628571,12.2812581611122,205.976721365815,58.2141987065006,107.657509040309
1677888000,2023-03-04T00:00:00,24.3470552091429,6.93052719542857,12.781952489607,213.426285963346,60.7530013951269,112.046595523895
1677974400,2023-03-05T00:00:00,23.8365122125714,6.84702639771429,12.5846058021215,208.950866055401,60.0210334023634,110.316654461397
1678060800,2023-03-06T00:00:00,23.3281401257143,6.79564082971429,12.4279283077538,204.494476342011,59.5705875132754,108.943219545769
1678147200,2023-03-07T00:00:00,23.579946,6.97548731657143,12.6881855936263,206.701806636,61.1471218170651,111.224634913729
1678233600,2023-03-08T00:00:00,22.6190499428571,6.737832816,12.2282802463371,198.278591799086,59.063842465056,107.193104639391
1678320000,2023-03-09T00:00:00,22.2723344571429,6.68002480228571,12.0966016670349,195.239283851314,58.5570974168366,106.038810213228
1678406400,2023-03-10T00:00:00,21.3242350285714,6.47634023771429,11.6921569275431,186.928244260457,56.7715985238034,102.493447626843
1678492800,2023-03-11T00:00:00,21.3462327428571,6.57209770285714,11.8275968313327,187.121076223886,57.6110084632457,103.680713823463
1678579200,2023-03-12T00:00:00,21.2205344571429,6.62259493257143,11.881296174138,186.019205051314,58.0536671789211,104.151442262493
1678665600,2023-03-13T00:00:00,21.6647893714286,6.79483352228571,12.1838714538495,189.913543629943,59.5635106563566,106.803817164445
1678752000,2023-03-14T00:00:00,21.1943761714286,6.68363817828571,11.9775642428649,185.789901518743,58.5887722708526,104.995328152954
1678838400,2023-03-15T00:00:00,21.4135916571429,6.78447957942857,12.1522722446013,187.711544466514,59.4727479932709,106.526818496175
1678924800,2023-03-16T00:00:00,21.3256277142857,6.78801192457143,12.1526787375395,186.940452543429,59.5037125307931,106.530381813271
1679011200,2023-03-17T00:00:00,21.6851837142857,6.86772828114286,12.3019141533896,190.092320439429,60.2025061124983,107.838579468613
1679097600,2023-03-18T00:00:00,21.7441937142857,6.84823585828571,12.27419973168,190.609602099429,60.0316355337326,107.595634847907
1679184000,2023-03-19T00:00:00,21.5886831428571,6.76376869257143,12.1295392860159,189.246396430286,59.2911963590811,106.327541381216
1679270400,2023-03-20T00:00:00,21.6417548571429,6.74427626971429,12.1014701356478,189.711623077714,59.1203257803154,106.081487209089
1679356800,2023-03-21T00:00:00,21.8904162857143,6.73777879542857,12.1245730780512,191.891389160571,59.0633689207269,106.284007602197
1679443200,2023-03-22T00:00:00,22.4304248571429,6.81574848685714,12.3022526665698,196.625104297714,59.7468512357897,107.841546875151
1679529600,2023-03-23T00:00:00,23.7988414285714,7.142467904,12.9313297197093,208.620643962857,62.610873646464,113.356036322972
1679616000,2023-03-24T00:00:00,24.8045885348571,7.31948431314286,13.2929329971746,217.437023096558,64.1625994890103,116.525850653233
1679702400,2023-03-25T00:00:00,25.1398565348571,7.28023536685714,13.3038680083228,220.375982384558,63.8185432258697,116.621706960958
1679788800,2023-03-26T00:00:00,25.7453448205714,7.32496139885714,13.4651557833195,225.683692697129,64.2106116223817,118.035555596578
1679875200,2023-03-27T00:00:00,26.3276979634286,7.35865823085714,13.6088701662867,230.788600347415,64.5059980516937,119.295355877669
1679961600,2023-03-28T00:00:00,26.5757345348571,7.35299207314286,13.645671369197,232.962888932558,64.4563285131703,119.617955222381
1680048000,2023-03-29T00:00:00,26.8493276777143,7.347211872,13.6868389024528,235.361206422843,64.405659269952,119.978829818901
1680134400,2023-03-30T00:00:00,26.7674508205714,7.2330544,13.5327963942696,234.643473893129,63.4049548704,118.628493192167
