Date,Bitcoin Transactions per kW,Ethereum Transactions per kW
2020-09-27,0.033920237497338,1.03877794496991
2020-09-28,0.039473834194363,1.16286683173646
2020-09-29,0.046169899849871,1.16938964109177
2020-09-30,0.046450984295872,1.16013331899796
2020-10-01,0.041135217187683,1.09096273291925
2020-10-02,0.044443439216618,1.0707746554119
2020-10-03,0.04420659989001,1.02653788366602
2020-10-04,0.038293711367988,1.0600817555938
2020-10-05,0.041898278511515,1.105399591266
2020-10-06,0.04590157995267,1.15870174312908
2020-10-07,0.053933628696584,1.10641590083351
2020-10-08,0.046292823540531,1.09335692835693
2020-10-09,0.047200915552182,1.12482156253349
2020-10-10,0.041757256782596,1.10250106382979
2020-10-11,0.036296364572714,1.06407646685024
2020-10-12,0.043923315010949,1.15560469791556
2020-10-13,0.044573765897636,1.19402245287015
2020-10-14,0.041786740685397,1.15808490366293
2020-10-15,0.045360293606021,1.31285564194158
2020-10-16,0.042377917687931,1.21546634565058
2020-10-17,0.035143516956383,1.10052526943602
2020-10-18,0.029914591605453,1.04536587926509
2020-10-19,0.039844501189059,1.18014844240017
2020-10-20,0.044051155663035,1.15632503660322
2020-10-21,0.042074197272139,1.21030796534085
2020-10-22,0.046165147394646,1.24233935847874
2020-10-23,0.044884714922146,1.18200855592654
2020-10-24,0.042497582912586,1.05224659528017
2020-10-25,0.033616906831038,0.998351261894911
2020-10-26,0.035548871282968,1.13033510250807
2020-10-27,0.037223901266549,1.12398749348619
2020-10-28,0.039836353928369,1.18721533493072
2020-10-29,0.04348408402269,1.15101194805195
2020-10-30,0.043234330827121,1.15537957570715
2020-10-31,0.046465955360183,1.13664406426038
2020-11-01,0.045876833460831,1.09362302248127
2020-11-02,0.037831025351984,1.20381893860562
2020-11-03,0.053726102099288,1.16478563995838
2020-11-04,0.049610797952733,1.18545340838024
2020-11-05,0.047943635527232,1.18383445237096
2020-11-06,0.049106982333733,1.22835237396499
2020-11-07,0.037721168115942,1.18455306677831
2020-11-08,0.033336972253429,1.06917534448301
2020-11-09,0.040794499164122,1.2027824355481
2020-11-10,0.037050709322546,1.21301089918256
2020-11-11,0.038849215033788,1.14609322742475
2020-11-12,0.037966312292747,1.14612970493171
2020-11-13,0.035205943151587,1.20418306779132
2020-11-14,0.032126559052351,1.11419337997285
2020-11-15,0.029305104343621,1.07661685346617
2020-11-16,0.036814654992332,1.14774916943522
2020-11-17,0.040426676401417,1.21429813664596
2020-11-18,0.040923349089087,1.16156907451549
2020-11-19,0.035698521181965,1.15735285022163
2020-11-20,0.038613177518765,1.19661555875695
2020-11-21,0.033472148478716,1.19830607237784
2020-11-22,0.028364838886868,1.16952526487368
2020-11-23,0.031386908196935,1.23424387267365
2020-11-24,0.035793517359047,1.25475260548416
2020-11-25,0.039376530031493,1.21283717187971
2020-11-26,0.034824492264371,1.1780421686747
2020-11-27,0.035107279638121,1.10598576012836
2020-11-28,0.032453341944236,0.995720449528397
2020-11-29,0.029619211766438,0.994825342808528
2020-11-30,0.029503104882422,1.1726574881141
2020-12-01,0.042446854751956,1.15423944077976
2020-12-02,0.037292962915346,1.06330786026201
2020-12-03,0.038952098989869,1.10786317987471
2020-12-04,0.035857378332136,1.13049332270281
2020-12-05,0.031822598301691,1.05466733266733
2020-12-06,0.029438034142025,1.03825270975512
2020-12-07,0.033108648221021,1.11566585711394
2020-12-08,0.03670620230108,1.17448008171604
2020-12-09,0.035328280799178,1.16609788225757
2020-12-10,0.035454811571461,1.10670550096242
2020-12-11,0.034657866989804,1.13913308293574
2020-12-12,0.034013364656843,1.10937017472572
2020-12-13,0.031161134908687,1.16116553195813
2020-12-14,0.035784755554732,1.26512431220705
2020-12-15,0.03676153227351,1.24160706988149
2020-12-16,0.03614879509706,1.29491687192118
2020-12-17,0.035647786123404,1.37995373702066
2020-12-18,0.042597768871475,1.22393644284982
2020-12-19,0.038114752907566,1.19256691621372
2020-12-20,0.031562431715013,1.10230350913195
2020-12-21,0.030369684678357,1.17011732299531
2020-12-22,0.036259192694955,1.16527935798456
2020-12-23,0.037327235278863,1.26557158712542
2020-12-24,0.02973041228315,1.15021942627076
2020-12-25,0.033741861314642,1.15368437025797
2020-12-26,0.030871378514555,1.1508402342961
2020-12-27,0.034709435812078,1.19215471850952
2020-12-28,0.033810846542015,1.26845276544207
2020-12-29,0.036399713043998,1.21864572813573
2020-12-30,0.035895848336828,1.24622170338037
2020-12-31,0.03508752302739,1.18183996750609
2021-01-01,0.026105251720268,1.14611010284332
2021-01-02,0.029639564483376,1.17107321464293
2021-01-03,0.035211292507093,1.22522977667494
2021-01-04,0.035886752056323,1.26429605393615
2021-01-05,0.033569315245189,1.2405766955836
2021-01-06,0.037162601438389,1.25250317910594
